"period","region_final_dep","region_final_arr","Num_month","Num","Num_per_month","move_dir"
"Pandemic (2022/2023)","South China","Oceania",13,703052,54080.9,"SouthChina_Oceania"
"Pandemic (2022/2023)","South China","Russia",13,91466,7035.8,"SouthChina_Russia"
"Pandemic (2022/2023)","South China","South America",13,53330,4102.3,"SouthChina_SouthAmerica"
"Pandemic (2022/2023)","South China","South-eastern Asia",13,7058074,542928.8,"SouthChina_SoutheasternAsia"
"Pandemic (2022/2023)","South China","Southern Asia",13,541384,41644.9,"SouthChina_SouthernAsia"
"Pandemic (2022/2023)","South China","Western Asia",13,437811,33677.8,"SouthChina_WesternAsia"
"Pandemic (2022/2023)","South-eastern Asia","Africa",13,579926,44609.7,"SoutheasternAsia_Africa"
"Pandemic (2022/2023)","South-eastern Asia","Europe",13,6361335,489333.5,"SoutheasternAsia_Europe"
"Pandemic (2022/2023)","South-eastern Asia","Japan/Korea",13,10300055,792311.9,"SoutheasternAsia_JapanKorea"
"Pandemic (2022/2023)","South-eastern Asia","North America",13,3911521,300886.2,"SoutheasternAsia_NorthAmerica"
"Pandemic (2022/2023)","South-eastern Asia","North China",13,600509,46193,"SoutheasternAsia_NorthChina"
"Pandemic (2022/2023)","South-eastern Asia","Oceania",13,4382980,337152.3,"SoutheasternAsia_Oceania"
"Pandemic (2022/2023)","South-eastern Asia","Russia",13,624013,48001,"SoutheasternAsia_Russia"
"Pandemic (2022/2023)","South-eastern Asia","South America",13,132646,10203.5,"SoutheasternAsia_SouthAmerica"
"Pandemic (2022/2023)","South-eastern Asia","South China",13,6786917,522070.5,"SoutheasternAsia_SouthChina"
"Pandemic (2022/2023)","South-eastern Asia","Southern Asia",13,6417436,493648.9,"SoutheasternAsia_SouthernAsia"
"Pandemic (2022/2023)","South-eastern Asia","Western Asia",13,5235574,402736.5,"SoutheasternAsia_WesternAsia"
"Pandemic (2022/2023)","Southern Asia","Africa",13,1355532,104271.7,"SouthernAsia_Africa"
"Pandemic (2022/2023)","Southern Asia","Europe",13,8150528,626963.7,"SouthernAsia_Europe"
"Pandemic (2022/2023)","Southern Asia","Japan/Korea",13,680798,52369.1,"SouthernAsia_JapanKorea"
"Pandemic (2022/2023)","Southern Asia","North America",13,5253915,404147.3,"SouthernAsia_NorthAmerica"
"Pandemic (2022/2023)","Southern Asia","North China",13,74709,5746.8,"SouthernAsia_NorthChina"
"Pandemic (2022/2023)","Southern Asia","Oceania",13,1492025,114771.2,"SouthernAsia_Oceania"
"Pandemic (2022/2023)","Southern Asia","Russia",13,475035,36541.2,"SouthernAsia_Russia"
"Pandemic (2022/2023)","Southern Asia","South America",13,96238,7402.9,"SouthernAsia_SouthAmerica"
"Pandemic (2022/2023)","Southern Asia","South China",13,513513,39501,"SouthernAsia_SouthChina"
"Pandemic (2022/2023)","Southern Asia","South-eastern Asia",13,6291443,483957.2,"SouthernAsia_SoutheasternAsia"
"Pandemic (2022/2023)","Southern Asia","Western Asia",13,25141341,1933949.3,"SouthernAsia_WesternAsia"
"Pandemic (2022/2023)","Western Asia","Africa",13,14966255,1151250.4,"WesternAsia_Africa"
"Pandemic (2022/2023)","Western Asia","Europe",13,39976243,3075095.6,"WesternAsia_Europe"
"Pandemic (2022/2023)","Western Asia","Japan/Korea",13,482890,37145.4,"WesternAsia_JapanKorea"
"Pandemic (2022/2023)","Western Asia","North America",13,5007306,385177.4,"WesternAsia_NorthAmerica"
"Pandemic (2022/2023)","Western Asia","North China",13,102499,7884.5,"WesternAsia_NorthChina"
"Pandemic (2022/2023)","Western Asia","Oceania",13,576157,44319.8,"WesternAsia_Oceania"
"Pandemic (2022/2023)","Western Asia","Russia",13,5700274,438482.6,"WesternAsia_Russia"
"Pandemic (2022/2023)","Western Asia","South America",13,535269,41174.5,"WesternAsia_SouthAmerica"
"Pandemic (2022/2023)","Western Asia","South China",13,485634,37356.5,"WesternAsia_SouthChina"
"Pandemic (2022/2023)","Western Asia","South-eastern Asia",13,5245056,403465.8,"WesternAsia_SoutheasternAsia"
"Pandemic (2022/2023)","Western Asia","Southern Asia",13,26261816,2020139.7,"WesternAsia_SouthernAsia"
"Post-pandemic (2023/2024)","Africa","Europe",8,20192716,2524089.5,"Africa_Europe"
"Post-pandemic (2023/2024)","Africa","Japan/Korea",8,147576,18447,"Africa_JapanKorea"
"Post-pandemic (2023/2024)","Africa","North America",8,2414946,301868.2,"Africa_NorthAmerica"
"Post-pandemic (2023/2024)","Africa","North China",8,165529,20691.1,"Africa_NorthChina"
"Post-pandemic (2023/2024)","Africa","Oceania",8,212228,26528.5,"Africa_Oceania"
"Post-pandemic (2023/2024)","Africa","Russia",8,604515,75564.4,"Africa_Russia"
"Post-pandemic (2023/2024)","Africa","South America",8,141210,17651.2,"Africa_SouthAmerica"
"Post-pandemic (2023/2024)","Africa","South China",8,550564,68820.5,"Africa_SouthChina"
"Post-pandemic (2023/2024)","Africa","South-eastern Asia",8,459161,57395.1,"Africa_SoutheasternAsia"
"Post-pandemic (2023/2024)","Africa","Southern Asia",8,973589,121698.6,"Africa_SouthernAsia"
"Post-pandemic (2023/2024)","Africa","Western Asia",8,10359728,1294966,"Africa_WesternAsia"
"Post-pandemic (2023/2024)","Europe","Africa",8,20355954,2544494.2,"Europe_Africa"
"Post-pandemic (2023/2024)","Europe","Japan/Korea",8,2949915,368739.4,"Europe_JapanKorea"
"Post-pandemic (2023/2024)","Europe","North America",8,27597547,3449693.4,"Europe_NorthAmerica"
"Post-pandemic (2023/2024)","Europe","North China",8,830960,103870,"Europe_NorthChina"
"Post-pandemic (2023/2024)","Europe","Oceania",8,1843968,230496,"Europe_Oceania"
"Post-pandemic (2023/2024)","Europe","Russia",8,974582,121822.8,"Europe_Russia"
"Post-pandemic (2023/2024)","Europe","South America",8,5132168,641521,"Europe_SouthAmerica"
"Post-pandemic (2023/2024)","Europe","South China",8,3066493,383311.6,"Europe_SouthChina"
"Post-pandemic (2023/2024)","Europe","South-eastern Asia",8,5295240,661905,"Europe_SoutheasternAsia"
"Post-pandemic (2023/2024)","Europe","Southern Asia",8,5253898,656737.2,"Europe_SouthernAsia"
"Post-pandemic (2023/2024)","Europe","Western Asia",8,30454209,3806776.1,"Europe_WesternAsia"
"Post-pandemic (2023/2024)","Japan/Korea","Africa",8,163900,20487.5,"JapanKorea_Africa"
"Post-pandemic (2023/2024)","Japan/Korea","Europe",8,3015115,376889.4,"JapanKorea_Europe"
"Post-pandemic (2023/2024)","Japan/Korea","North America",8,3761435,470179.4,"JapanKorea_NorthAmerica"
"Post-pandemic (2023/2024)","Japan/Korea","North China",8,2856162,357020.2,"JapanKorea_NorthChina"
"Post-pandemic (2023/2024)","Japan/Korea","Oceania",8,1043884,130485.5,"JapanKorea_Oceania"
"Post-pandemic (2023/2024)","Japan/Korea","Russia",8,74363,9295.4,"JapanKorea_Russia"
"Post-pandemic (2023/2024)","Japan/Korea","South America",8,124865,15608.1,"JapanKorea_SouthAmerica"
"Post-pandemic (2023/2024)","Japan/Korea","South China",8,10787000,1348375,"JapanKorea_SouthChina"
"Post-pandemic (2023/2024)","Japan/Korea","South-eastern Asia",8,11240137,1405017.1,"JapanKorea_SoutheasternAsia"
"Post-pandemic (2023/2024)","Japan/Korea","Southern Asia",8,627722,78465.2,"JapanKorea_SouthernAsia"
"Post-pandemic (2023/2024)","Japan/Korea","Western Asia",8,424265,53033.1,"JapanKorea_WesternAsia"
"Post-pandemic (2023/2024)","North America","Africa",8,2187303,273412.9,"NorthAmerica_Africa"
"Post-pandemic (2023/2024)","North America","Europe",8,26096107,3262013.4,"NorthAmerica_Europe"
"Post-pandemic (2023/2024)","North America","Japan/Korea",8,3733718,466714.8,"NorthAmerica_JapanKorea"
"Post-pandemic (2023/2024)","North America","North China",8,360943,45117.9,"NorthAmerica_NorthChina"
"Post-pandemic (2023/2024)","North America","Oceania",8,1412183,176522.9,"NorthAmerica_Oceania"
"Post-pandemic (2023/2024)","North America","Russia",8,67114,8389.2,"NorthAmerica_Russia"
"Post-pandemic (2023/2024)","North America","South America",8,5921003,740125.4,"NorthAmerica_SouthAmerica"
"Post-pandemic (2023/2024)","North America","South China",8,2114335,264291.9,"NorthAmerica_SouthChina"
"Post-pandemic (2023/2024)","North America","South-eastern Asia",8,2840320,355040,"NorthAmerica_SoutheasternAsia"
"Post-pandemic (2023/2024)","North America","Southern Asia",8,3246879,405859.9,"NorthAmerica_SouthernAsia"
"Post-pandemic (2023/2024)","North America","Western Asia",8,3278882,409860.2,"NorthAmerica_WesternAsia"
"Post-pandemic (2023/2024)","North China","Africa",8,184986,23123.2,"NorthChina_Africa"
"Post-pandemic (2023/2024)","North China","Europe",8,884939,110617.4,"NorthChina_Europe"
"Post-pandemic (2023/2024)","North China","Japan/Korea",8,2771675,346459.4,"NorthChina_JapanKorea"
"Post-pandemic (2023/2024)","North China","North America",8,410679,51334.9,"NorthChina_NorthAmerica"
"Post-pandemic (2023/2024)","North China","Oceania",8,358214,44776.8,"NorthChina_Oceania"
"Post-pandemic (2023/2024)","North China","Russia",8,249003,31125.4,"NorthChina_Russia"
"Post-pandemic (2023/2024)","North China","South America",8,32737,4092.1,"NorthChina_SouthAmerica"
"Post-pandemic (2023/2024)","North China","South China",8,85003238,10625404.8,"NorthChina_SouthChina"
"Post-pandemic (2023/2024)","North China","South-eastern Asia",8,2083699,260462.4,"NorthChina_SoutheasternAsia"
"Post-pandemic (2023/2024)","North China","Southern Asia",8,212785,26598.1,"NorthChina_SouthernAsia"
"Post-pandemic (2023/2024)","North China","Western Asia",8,342036,42754.5,"NorthChina_WesternAsia"
"Post-pandemic (2023/2024)","Oceania","Africa",8,208337,26042.1,"Oceania_Africa"
"Post-pandemic (2023/2024)","Oceania","Europe",8,1883731,235466.4,"Oceania_Europe"
"Post-pandemic (2023/2024)","Oceania","Japan/Korea",8,1069023,133627.9,"Oceania_JapanKorea"
"Post-pandemic (2023/2024)","Oceania","North America",8,1464399,183049.9,"Oceania_NorthAmerica"
"Post-pandemic (2023/2024)","Oceania","North China",8,326887,40860.9,"Oceania_NorthChina"
"Post-pandemic (2023/2024)","Oceania","Russia",8,14943,1867.9,"Oceania_Russia"
"Post-pandemic (2023/2024)","Oceania","South America",8,121026,15128.2,"Oceania_SouthAmerica"
"Post-pandemic (2023/2024)","Oceania","South China",8,1247785,155973.1,"Oceania_SouthChina"
"Post-pandemic (2023/2024)","Oceania","South-eastern Asia",8,3714280,464285,"Oceania_SoutheasternAsia"
"Post-pandemic (2023/2024)","Oceania","Southern Asia",8,920277,115034.6,"Oceania_SouthernAsia"
"Post-pandemic (2023/2024)","Oceania","Western Asia",8,426940,53367.5,"Oceania_WesternAsia"
"Post-pandemic (2023/2024)","Russia","Africa",8,635041,79380.1,"Russia_Africa"
"Post-pandemic (2023/2024)","Russia","Europe",8,955378,119422.2,"Russia_Europe"
"Post-pandemic (2023/2024)","Russia","Japan/Korea",8,73406,9175.8,"Russia_JapanKorea"
"Post-pandemic (2023/2024)","Russia","North America",8,61287,7660.9,"Russia_NorthAmerica"
"Post-pandemic (2023/2024)","Russia","North China",8,240583,30072.9,"Russia_NorthChina"
"Post-pandemic (2023/2024)","Russia","Oceania",8,17576,2197,"Russia_Oceania"
"Post-pandemic (2023/2024)","Russia","South America",8,20345,2543.1,"Russia_SouthAmerica"
"Post-pandemic (2023/2024)","Russia","South China",8,315955,39494.4,"Russia_SouthChina"
"Post-pandemic (2023/2024)","Russia","South-eastern Asia",8,643841,80480.1,"Russia_SoutheasternAsia"
"Post-pandemic (2023/2024)","Russia","Southern Asia",8,361480,45185,"Russia_SouthernAsia"
"Post-pandemic (2023/2024)","Russia","Western Asia",8,5224790,653098.8,"Russia_WesternAsia"
"Post-pandemic (2023/2024)","South America","Africa",8,121271,15158.9,"SouthAmerica_Africa"
"Post-pandemic (2023/2024)","South America","Europe",8,4941911,617738.9,"SouthAmerica_Europe"
"Post-pandemic (2023/2024)","South America","Japan/Korea",8,124918,15614.8,"SouthAmerica_JapanKorea"
"Post-pandemic (2023/2024)","South America","North America",8,6379544,797443,"SouthAmerica_NorthAmerica"
"Post-pandemic (2023/2024)","South America","North China",8,31533,3941.6,"SouthAmerica_NorthChina"
"Post-pandemic (2023/2024)","South America","Oceania",8,123218,15402.2,"SouthAmerica_Oceania"
"Post-pandemic (2023/2024)","South America","Russia",8,20425,2553.1,"SouthAmerica_Russia"
"Post-pandemic (2023/2024)","South America","South China",8,104878,13109.8,"SouthAmerica_SouthChina"
"Post-pandemic (2023/2024)","South America","South-eastern Asia",8,75872,9484,"SouthAmerica_SoutheasternAsia"
"Post-pandemic (2023/2024)","South America","Southern Asia",8,55137,6892.1,"SouthAmerica_SouthernAsia"
"Post-pandemic (2023/2024)","South America","Western Asia",8,311084,38885.5,"SouthAmerica_WesternAsia"
"Post-pandemic (2023/2024)","South China","Africa",8,562577,70322.1,"SouthChina_Africa"
"Post-pandemic (2023/2024)","South China","Europe",8,3105626,388203.2,"SouthChina_Europe"
"Post-pandemic (2023/2024)","South China","Japan/Korea",8,10683587,1335448.4,"SouthChina_JapanKorea"
"Post-pandemic (2023/2024)","South China","North America",8,2139249,267406.1,"SouthChina_NorthAmerica"
"Post-pandemic (2023/2024)","South China","North China",8,85600350,10700043.8,"SouthChina_NorthChina"
"Post-pandemic (2023/2024)","South China","Oceania",8,1183960,147995,"SouthChina_Oceania"
"Post-pandemic (2023/2024)","South China","Russia",8,316580,39572.5,"SouthChina_Russia"
"Post-pandemic (2023/2024)","South China","South America",8,117514,14689.2,"SouthChina_SouthAmerica"
"Post-pandemic (2023/2024)","South China","South-eastern Asia",8,13439449,1679931.1,"SouthChina_SoutheasternAsia"
"Post-pandemic (2023/2024)","South China","Southern Asia",8,777369,97171.1,"SouthChina_SouthernAsia"
"Post-pandemic (2023/2024)","South China","Western Asia",8,807579,100947.4,"SouthChina_WesternAsia"
"Post-pandemic (2023/2024)","South-eastern Asia","Africa",8,482528,60316,"SoutheasternAsia_Africa"
"Post-pandemic (2023/2024)","South-eastern Asia","Europe",8,5204318,650539.8,"SoutheasternAsia_Europe"
"Post-pandemic (2023/2024)","South-eastern Asia","Japan/Korea",8,11206130,1400766.2,"SoutheasternAsia_JapanKorea"
"Post-pandemic (2023/2024)","South-eastern Asia","North America",8,2946995,368374.4,"SoutheasternAsia_NorthAmerica"
"Post-pandemic (2023/2024)","South-eastern Asia","North China",8,2027984,253498,"SoutheasternAsia_NorthChina"
"Post-pandemic (2023/2024)","South-eastern Asia","Oceania",8,3836485,479560.6,"SoutheasternAsia_Oceania"
"Post-pandemic (2023/2024)","South-eastern Asia","Russia",8,610709,76338.6,"SoutheasternAsia_Russia"
"Post-pandemic (2023/2024)","South-eastern Asia","South America",8,79942,9992.8,"SoutheasternAsia_SouthAmerica"
"Post-pandemic (2023/2024)","South-eastern Asia","South China",8,13402652,1675331.5,"SoutheasternAsia_SouthChina"
"Post-pandemic (2023/2024)","South-eastern Asia","Southern Asia",8,5029358,628669.8,"SoutheasternAsia_SouthernAsia"
"Post-pandemic (2023/2024)","South-eastern Asia","Western Asia",8,3856252,482031.5,"SoutheasternAsia_WesternAsia"
"Post-pandemic (2023/2024)","Southern Asia","Africa",8,1001270,125158.8,"SouthernAsia_Africa"
"Post-pandemic (2023/2024)","Southern Asia","Europe",8,5689020,711127.5,"SouthernAsia_Europe"
"Post-pandemic (2023/2024)","Southern Asia","Japan/Korea",8,609013,76126.6,"SouthernAsia_JapanKorea"
"Post-pandemic (2023/2024)","Southern Asia","North America",8,3414921,426865.1,"SouthernAsia_NorthAmerica"
"Post-pandemic (2023/2024)","Southern Asia","North China",8,193962,24245.2,"SouthernAsia_NorthChina"
"Post-pandemic (2023/2024)","Southern Asia","Oceania",8,931122,116390.2,"SouthernAsia_Oceania"
"Post-pandemic (2023/2024)","Southern Asia","Russia",8,384006,48000.8,"SouthernAsia_Russia"
"Post-pandemic (2023/2024)","Southern Asia","South America",8,63596,7949.5,"SouthernAsia_SouthAmerica"
"Post-pandemic (2023/2024)","Southern Asia","South China",8,763494,95436.8,"SouthernAsia_SouthChina"
"Post-pandemic (2023/2024)","Southern Asia","South-eastern Asia",8,4958182,619772.8,"SouthernAsia_SoutheasternAsia"
"Post-pandemic (2023/2024)","Southern Asia","Western Asia",8,17395949,2174493.6,"SouthernAsia_WesternAsia"
"Post-pandemic (2023/2024)","Western Asia","Africa",8,10412629,1301578.6,"WesternAsia_Africa"
"Post-pandemic (2023/2024)","Western Asia","Europe",8,30889968,3861246,"WesternAsia_Europe"
"Post-pandemic (2023/2024)","Western Asia","Japan/Korea",8,424901,53112.6,"WesternAsia_JapanKorea"
"Post-pandemic (2023/2024)","Western Asia","North America",8,3375231,421903.9,"WesternAsia_NorthAmerica"
"Post-pandemic (2023/2024)","Western Asia","North China",8,339450,42431.2,"WesternAsia_NorthChina"
"Post-pandemic (2023/2024)","Western Asia","Oceania",8,478679,59834.9,"WesternAsia_Oceania"
"Post-pandemic (2023/2024)","Western Asia","Russia",8,5114737,639342.1,"WesternAsia_Russia"
"Post-pandemic (2023/2024)","Western Asia","South America",8,348372,43546.5,"WesternAsia_SouthAmerica"
"Post-pandemic (2023/2024)","Western Asia","South China",8,781175,97646.9,"WesternAsia_SouthChina"
"Post-pandemic (2023/2024)","Western Asia","South-eastern Asia",8,3813560,476695,"WesternAsia_SoutheasternAsia"
"Post-pandemic (2023/2024)","Western Asia","Southern Asia",8,17996525,2249565.6,"WesternAsia_SouthernAsia"
"Pre-pandemic (2017/2018)","Africa","Europe",12,23932904,1994408.7,"Africa_Europe"
"Pre-pandemic (2017/2018)","Africa","Japan/Korea",12,275529,22960.8,"Africa_JapanKorea"
"Pre-pandemic (2017/2018)","Africa","North America",12,2790708,232559,"Africa_NorthAmerica"
"Pre-pandemic (2017/2018)","Africa","North China",12,402772,33564.3,"Africa_NorthChina"
"Pre-pandemic (2017/2018)","Africa","Oceania",12,381370,31780.8,"Africa_Oceania"
"Pre-pandemic (2017/2018)","Africa","Russia",12,276472,23039.3,"Africa_Russia"
"Pre-pandemic (2017/2018)","Africa","South America",12,267922,22326.8,"Africa_SouthAmerica"
"Pre-pandemic (2017/2018)","Africa","South China",12,1037339,86444.9,"Africa_SouthChina"
"Pre-pandemic (2017/2018)","Africa","South-eastern Asia",12,810851,67570.9,"Africa_SoutheasternAsia"
"Pre-pandemic (2017/2018)","Africa","Southern Asia",12,1280437,106703.1,"Africa_SouthernAsia"
"Pre-pandemic (2017/2018)","Africa","Western Asia",12,12885204,1073767,"Africa_WesternAsia"
"Pre-pandemic (2017/2018)","Europe","Africa",12,23839727,1986643.9,"Europe_Africa"
"Pre-pandemic (2017/2018)","Europe","Japan/Korea",12,5206336,433861.3,"Europe_JapanKorea"
"Pre-pandemic (2017/2018)","Europe","North America",12,35670862,2972571.8,"Europe_NorthAmerica"
"Pre-pandemic (2017/2018)","Europe","North China",12,2134349,177862.4,"Europe_NorthChina"
"Pre-pandemic (2017/2018)","Europe","Oceania",12,3110646,259220.5,"Europe_Oceania"
"Pre-pandemic (2017/2018)","Europe","Russia",12,11520981,960081.8,"Europe_Russia"
"Pre-pandemic (2017/2018)","Europe","South America",12,6832900,569408.3,"Europe_SouthAmerica"
"Pre-pandemic (2017/2018)","Europe","South China",12,6084609,507050.8,"Europe_SouthChina"
"Pre-pandemic (2017/2018)","Europe","South-eastern Asia",12,9598224,799852,"Europe_SoutheasternAsia"
"Pre-pandemic (2017/2018)","Europe","Southern Asia",12,8123066,676922.2,"Europe_SouthernAsia"
"Pre-pandemic (2017/2018)","Europe","Western Asia",12,32632548,2719379,"Europe_WesternAsia"
"Pre-pandemic (2017/2018)","Japan/Korea","Africa",12,301779,25148.2,"JapanKorea_Africa"
"Pre-pandemic (2017/2018)","Japan/Korea","Europe",12,5271182,439265.2,"JapanKorea_Europe"
"Pre-pandemic (2017/2018)","Japan/Korea","North America",12,6710780,559231.7,"JapanKorea_NorthAmerica"
"Pre-pandemic (2017/2018)","Japan/Korea","North China",12,6317871,526489.2,"JapanKorea_NorthChina"
"Pre-pandemic (2017/2018)","Japan/Korea","Oceania",12,1617925,134827.1,"JapanKorea_Oceania"
"Pre-pandemic (2017/2018)","Japan/Korea","Russia",12,557875,46489.6,"JapanKorea_Russia"
"Pre-pandemic (2017/2018)","Japan/Korea","South America",12,248748,20729,"JapanKorea_SouthAmerica"
"Pre-pandemic (2017/2018)","Japan/Korea","South China",12,20413973,1701164.4,"JapanKorea_SouthChina"
"Pre-pandemic (2017/2018)","Japan/Korea","South-eastern Asia",12,16462711,1371892.6,"JapanKorea_SoutheasternAsia"
"Pre-pandemic (2017/2018)","Japan/Korea","Southern Asia",12,1029496,85791.3,"JapanKorea_SouthernAsia"
"Pre-pandemic (2017/2018)","Japan/Korea","Western Asia",12,640093,53341.1,"JapanKorea_WesternAsia"
"Pre-pandemic (2017/2018)","North America","Africa",12,2684190,223682.5,"NorthAmerica_Africa"
"Pre-pandemic (2017/2018)","North America","Europe",12,35593823,2966151.9,"NorthAmerica_Europe"
"Pre-pandemic (2017/2018)","North America","Japan/Korea",12,6777655,564804.6,"NorthAmerica_JapanKorea"
"Pre-pandemic (2017/2018)","North America","North China",12,2036455,169704.6,"NorthAmerica_NorthChina"
"Pre-pandemic (2017/2018)","North America","Oceania",12,2693303,224441.9,"NorthAmerica_Oceania"
"Pre-pandemic (2017/2018)","North America","Russia",12,578873,48239.4,"NorthAmerica_Russia"
"Pre-pandemic (2017/2018)","North America","South America",12,8910794,742566.2,"NorthAmerica_SouthAmerica"
"Pre-pandemic (2017/2018)","North America","South China",12,5556459,463038.2,"NorthAmerica_SouthChina"
"Pre-pandemic (2017/2018)","North America","South-eastern Asia",12,4285109,357092.4,"NorthAmerica_SoutheasternAsia"
"Pre-pandemic (2017/2018)","North America","Southern Asia",12,4335017,361251.4,"NorthAmerica_SouthernAsia"
"Pre-pandemic (2017/2018)","North America","Western Asia",12,4042988,336915.7,"NorthAmerica_WesternAsia"
"Pre-pandemic (2017/2018)","North China","Africa",12,432435,36036.2,"NorthChina_Africa"
"Pre-pandemic (2017/2018)","North China","Europe",12,2163449,180287.4,"NorthChina_Europe"
"Pre-pandemic (2017/2018)","North China","Japan/Korea",12,6298314,524859.5,"NorthChina_JapanKorea"
"Pre-pandemic (2017/2018)","North China","North America",12,1997877,166489.8,"NorthChina_NorthAmerica"
"Pre-pandemic (2017/2018)","North China","Oceania",12,793147,66095.6,"NorthChina_Oceania"
"Pre-pandemic (2017/2018)","North China","Russia",12,627897,52324.8,"NorthChina_Russia"
"Pre-pandemic (2017/2018)","North China","South America",12,70270,5855.8,"NorthChina_SouthAmerica"
"Pre-pandemic (2017/2018)","North China","South China",12,102793887,8566157.2,"NorthChina_SouthChina"
"Pre-pandemic (2017/2018)","North China","South-eastern Asia",12,5104192,425349.3,"NorthChina_SoutheasternAsia"
"Pre-pandemic (2017/2018)","North China","Southern Asia",12,505764,42147,"NorthChina_SouthernAsia"
"Pre-pandemic (2017/2018)","North China","Western Asia",12,550857,45904.8,"NorthChina_WesternAsia"
"Pre-pandemic (2017/2018)","Oceania","Africa",12,372617,31051.4,"Oceania_Africa"
"Pre-pandemic (2017/2018)","Oceania","Europe",12,3260954,271746.2,"Oceania_Europe"
"Pre-pandemic (2017/2018)","Oceania","Japan/Korea",12,1700507,141708.9,"Oceania_JapanKorea"
"Pre-pandemic (2017/2018)","Oceania","North America",12,2736658,228054.8,"Oceania_NorthAmerica"
"Pre-pandemic (2017/2018)","Oceania","North China",12,814157,67846.4,"Oceania_NorthChina"
"Pre-pandemic (2017/2018)","Oceania","Russia",12,35508,2959,"Oceania_Russia"
"Pre-pandemic (2017/2018)","Oceania","South America",12,255141,21261.8,"Oceania_SouthAmerica"
"Pre-pandemic (2017/2018)","Oceania","South China",12,2767167,230597.2,"Oceania_SouthChina"
"Pre-pandemic (2017/2018)","Oceania","South-eastern Asia",12,6019705,501642.1,"Oceania_SoutheasternAsia"
"Pre-pandemic (2017/2018)","Oceania","Southern Asia",12,1348730,112394.2,"Oceania_SouthernAsia"
"Pre-pandemic (2017/2018)","Oceania","Western Asia",12,652972,54414.3,"Oceania_WesternAsia"
"Pre-pandemic (2017/2018)","Russia","Africa",12,281849,23487.4,"Russia_Africa"
"Pre-pandemic (2017/2018)","Russia","Europe",12,11475802,956316.8,"Russia_Europe"
"Pre-pandemic (2017/2018)","Russia","Japan/Korea",12,574423,47868.6,"Russia_JapanKorea"
"Pre-pandemic (2017/2018)","Russia","North America",12,574553,47879.4,"Russia_NorthAmerica"
"Pre-pandemic (2017/2018)","Russia","North China",12,632229,52685.8,"Russia_NorthChina"
"Pre-pandemic (2017/2018)","Russia","Oceania",12,42263,3521.9,"Russia_Oceania"
"Pre-pandemic (2017/2018)","Russia","South America",12,142241,11853.4,"Russia_SouthAmerica"
"Pre-pandemic (2017/2018)","Russia","South China",12,632979,52748.2,"Russia_SouthChina"
"Pre-pandemic (2017/2018)","Russia","South-eastern Asia",12,846794,70566.2,"Russia_SoutheasternAsia"
"Pre-pandemic (2017/2018)","Russia","Southern Asia",12,401871,33489.2,"Russia_SouthernAsia"
"Pre-pandemic (2017/2018)","Russia","Western Asia",12,4643634,386969.5,"Russia_WesternAsia"
"Pre-pandemic (2017/2018)","South America","Africa",12,277271,23105.9,"SouthAmerica_Africa"
"Pre-pandemic (2017/2018)","South America","Europe",12,6847174,570597.8,"SouthAmerica_Europe"
"Pre-pandemic (2017/2018)","South America","Japan/Korea",12,243299,20274.9,"SouthAmerica_JapanKorea"
"Pre-pandemic (2017/2018)","South America","North America",12,8866348,738862.3,"SouthAmerica_NorthAmerica"
"Pre-pandemic (2017/2018)","South America","North China",12,73493,6124.4,"SouthAmerica_NorthChina"
"Pre-pandemic (2017/2018)","South America","Oceania",12,261373,21781.1,"SouthAmerica_Oceania"
"Pre-pandemic (2017/2018)","South America","Russia",12,55686,4640.5,"SouthAmerica_Russia"
"Pre-pandemic (2017/2018)","South America","South China",12,250342,20861.8,"SouthAmerica_SouthChina"
"Pre-pandemic (2017/2018)","South America","South-eastern Asia",12,128399,10699.9,"SouthAmerica_SoutheasternAsia"
"Pre-pandemic (2017/2018)","South America","Southern Asia",12,66043,5503.6,"SouthAmerica_SouthernAsia"
"Pre-pandemic (2017/2018)","South America","Western Asia",12,305373,25447.8,"SouthAmerica_WesternAsia"
"Pre-pandemic (2017/2018)","South China","Africa",12,1048090,87340.8,"SouthChina_Africa"
"Pre-pandemic (2017/2018)","South China","Europe",12,6071974,505997.8,"SouthChina_Europe"
"Pre-pandemic (2017/2018)","South China","Japan/Korea",12,20183997,1681999.8,"SouthChina_JapanKorea"
"Pre-pandemic (2017/2018)","South China","North America",12,5542691,461890.9,"SouthChina_NorthAmerica"
"Pre-pandemic (2017/2018)","South China","North China",12,102319761,8526646.8,"SouthChina_NorthChina"
"Pre-pandemic (2017/2018)","South China","Oceania",12,2802623,233551.9,"SouthChina_Oceania"
"Pre-pandemic (2017/2018)","South China","Russia",12,651918,54326.5,"SouthChina_Russia"
"Pre-pandemic (2017/2018)","South China","South America",12,261937,21828.1,"SouthChina_SouthAmerica"
"Pre-pandemic (2017/2018)","South China","South-eastern Asia",12,27008332,2250694.3,"SouthChina_SoutheasternAsia"
"Pre-pandemic (2017/2018)","South China","Southern Asia",12,1896572,158047.7,"SouthChina_SouthernAsia"
"Pre-pandemic (2017/2018)","South China","Western Asia",12,1249163,104096.9,"SouthChina_WesternAsia"
"Pre-pandemic (2017/2018)","South-eastern Asia","Africa",12,771161,64263.4,"SoutheasternAsia_Africa"
"Pre-pandemic (2017/2018)","South-eastern Asia","Europe",12,9350817,779234.8,"SoutheasternAsia_Europe"
